"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"121","120,""""""You wish to be anonymous?""""""",0.357770876399966,0.357770876399966,0,0,-0.447213595499958,0.241942555165477,0.0279508497187474
"122","121,""""""I wish to be left alone,"""" said Scrooge.""",-0.919238815542512,0.0707106781186548,-0.707106781186547,0,0,0.226627723370288,0.176776695296637
"123","122,""""""Since you ask me what I wish, gentlemen, that is my answer. I don't make merry myself at Christmas and I can't afford to make idle people merry. I help to support the establishments I have mentioned--they cost enough; and those who are badly off must go there.""""""",-0.0357142857142857,0.364285714285714,0.142857142857143,-0.142857142857143,0.285714285714286,0.768714285714286,-0.106746031746032
"124","123,""""""Many can't go there; and many would rather die.""""""",-0.25,-0.25,-0.333333333333333,0,-0.333333333333333,0.106666666666667,-0.152777777777778
"125","124,""""""If they would rather die,"""" said Scrooge, """"they had better do it, and decrease the surplus population. Besides--excuse me--I don't know that.""""""",-0.193917937970335,-0.193917937970335,-0.204124145231932,0.204124145231932,-0.408248290463863,0.126761094189029,0.05953620902598
"126","125,""""""But you might know it,"""" observed the gentleman.""",0.353553390593274,0.353553390593274,0,0,0.353553390593274,0.122506249840569,0.149155336656537
"127","126,""""""It's not my business,"""" Scrooge returned.""",0,0,0,0,0,-0.0559300157935492,0
"128","127,""""""It's enough for a man to understand his own business, and not to interfere with other people's. Mine occupies me constantly. Good afternoon, gentlemen!""""""",0.122474487139159,-0.0816496580927726,0.408248290463863,0,-0.204124145231932,0.339866701811166,0.0318943976924893
"129","128,""Seeing clearly that it would be useless to pursue their point, the gentlemen withdrew.""",-0.347439614486152,-0.0668153104781061,-0.280624304008046,0,-0.267261241912424,0.0954122633627355,0.0501114828585796
"130","129,""Scrooge resumed his labours with an improved opinion of himself, and in a more facetious temper than was usual with him.""",-0.268408004990271,-0.268408004990271,-0.56736651461358,0.218217890235992,0.611010092660779,-0.166194745203732,-0.201851548468293
"131","130,""Meanwhile the fog and darkness thickened so, that people ran about with flaring links, proffering their services to go before horses in carriages, and conduct them on their way.""",-0.139271503632789,-0.139271503632789,-0.185695338177052,0,-0.185695338177052,-0.154498521363307,-0.0696357518163944
"132","131,""The ancient tower of a church, whose gruff old bell was always peeping slily down at Scrooge out of a Gothic window in the wall, became invisible, and struck the hours and quarters in the clouds, with tremulous vibrations afterwards as if its teeth were chattering in its frozen head up there.""",-0.416025147168922,-0.277350098112615,-0.554700196225229,0,0.138675049056307,-0.438351830066987,-0.598036149055325
"133","132,The cold became intense.",-0.375,-0.375,-1,0,-0.5,0.0185,0.015625
"134","133,""In the main street, at the corner of the court, some labourers were repairing the gas-pipes, and had lighted a great fire in a brazier, round which a party of ragged men and boys were gathered: warming their hands and winking their eyes before the blaze in rapture.""",0.107142857142857,0.107142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.706714285714286,0.0119047619047619
"135","134,""The water-plug being left in solitude, its overflowings sullenly congealed, and turned to misanthropic ice.""",0,0,0,0,0,0.02,-0.203125
"136","135,""The brightness of the shops where holly sprigs and berries crackled in the lamp heat of the windows, made pale faces ruddy as they passed.""",-0.02,-0.02,-0.2,0,0.2,-0.3036,0
"137","136,""Poulterers' and grocers' trades became a splendid joke: a glorious pageant, with which it was next to impossible to believe that such dull principles as bargain and sale had anything to do.""",0.282842712474619,0.282842712474619,0,-0.176776695296637,-0.176776695296637,0.228572267018551,0.388698281205819
